"Fechas";"Cadena";"Código SAP POS";"Región";"Comuna";"Local";"Online/Offline";"División";"Valores PVP c/IVA"
"Noviembre 2024";"Maicao";"3436378";"13 - Metropolitana de Santiago";"Ñuñoa";"469 Maicao - Av. Irarrázaval 2771, Ñuñoa";"Offline";"Lifestyle";"1.104.854,012500"
"Abril 2024";"Maicao";"3399257";"13 - Metropolitana de Santiago";"Santiago";"049 Maicao - San Antonio 282, Santiago";"Offline";"Lifestyle";"621.937,006600"
"Enero 2024";"Maicao";"3399266";"13 - Metropolitana de Santiago";"Pedro Aguirre Cerda";"455 Maicao - José Joaquín Prieto # 5531, Local 1006";"Offline";"Lifestyle";"905.093,936600"
"Noviembre 2024";"Maicao";"3399246";"13 - Metropolitana de Santiago";"Puente Alto";"067 Maicao - Av. Camilo Henríquez 3692, Puente Alto";"Offline";"Lifestyle";"2.306.814,071800"
"Octubre 2024";"Maicao";"3399032";"05 - Valparaíso";"Calera";"018 Maicao - José Joaquín Pérez 142, Calera";"Offline";"Lifestyle";"1.373.611,002400"
"Octubre 2024";"Maicao";"3399214";"12 - Magallanes y de la Antártica Chilena";"Punta Arenas";"281 Maicao - Carlos Bories 735, Punta Arenas";"Offline";"Lifestyle";"877.610,017900"
"Julio 2024";"Maicao";"3394396";"05 - Valparaíso";"Valparaíso";"425 Maicao - Av. Argentina 602, Valparaíso";"Offline";"Lifestyle";"1.459.278,923900"
"Mayo 2024";"Maicao";"3399090";"07 - Maule";"Parral";"081 Maicao - Aníbal Pinto 632, Parral";"Offline";"Lifestyle";"6.399.757,703498"
"Enero 2024";"Maicao";"3399340";"16 - Ñuble";"Chillán";"224 Maicao - Cinco de Abril 740, Chillán";"Offline";"Lifestyle";"2.828.943,969600"
"Abril 2024";"Maicao";"3394401";"15 - Arica y Parinacota";"Arica";"258 Maicao - 21 de Mayo #465, Arica";"Offline";"Lifestyle";"379.026,019399"
"Marzo 2024";"Maicao";"3399234";"13 - Metropolitana de Santiago";"Estación Central";"406 Maicao - Av. San Alberto Hurtado 60, Estación Central";"Offline";"Lifestyle";"1.365.048,000400"
"Marzo 2024";"Maicao";"3394294";"04 - Coquimbo";"Ovalle";"245 Maicao - Vicuña Mackenna 01, Ovalle";"Offline";"Lifestyle";"3.645.398,007300"
"Febrero 2024";"Maicao";"3399116";"08 - Biobío";"Lebu";"407 Maicao - Rio Seco 305, Lebu";"Offline";"Lifestyle";"5.875.722,889398"
"Febrero 2024";"Maicao";"3399093";"07 - Maule";"Linares";"022 Maicao - Chacabuco 411, Linares";"Offline";"Lifestyle";"4.500.078,010400"
"Abril 2024";"Maicao";"3399100";"07 - Maule";"Talca";"247 Maicao - 1 Sur # 1152, Talca";"Offline";"Lifestyle";"961.323,007400"
"Marzo 2024";"Maicao";"3399235";"13 - Metropolitana de Santiago";"Recoleta";"011 Maicao - Recoleta 305, Recoleta";"Offline";"Lifestyle";"989.871,988000"
"Octubre 2024";"Maicao";"3394392";"05 - Valparaíso";"Valparaíso";"070 Maicao - Condell 1212, Valparaíso";"Offline";"Lifestyle";"1.236.435,001900"
"Febrero 2024";"Maicao";"3399117";"08 - Biobío";"Curanilahue";"253 Maicao - Arturo Prat 1280, Curanilahue";"Offline";"Lifestyle";"4.988.662,046199"
"Junio 2024";"Maicao";"3394423";"13 - Metropolitana de Santiago";"La Florida";"028 Maicao - Av. Vicuña Mackenna 6100, La Florida";"Offline";"Lifestyle";"2.121.859,940200"
"Abril 2024";"Maicao";"3436209";"04 - Coquimbo";"Vicuña";"467 Maicao - Gabriela Mistral 435, Vicuña";"Offline";"Lifestyle";"1.509.518,891300"
"Abril 2024";"Maicao";"3394426";"13 - Metropolitana de Santiago";"San Bernardo";"267 Maicao - Eyzaguirre 509, San Bernardo";"Offline";"Lifestyle";"2.130.637,999000"
"Marzo 2024";"Maicao";"3399096";"07 - Maule";"Molina";"408 Maicao - Quechereguas 2027, Molina";"Offline";"Lifestyle";"2.764.118,921900"
"Marzo 2024";"Maicao";"3399248";"13 - Metropolitana de Santiago";"Santiago";"271 Maicao - 21 de Mayo #557, Santiago";"Offline";"Lifestyle";"932.502,016600"
"Febrero 2024";"Maicao";"3399683";"02 - Antofagasta";"Tocopilla";"220 Maicao - 21 de Mayo #1705, Tocopilla";"Offline";"Lifestyle";"1.241.167,977000"
"Octubre 2024";"Maicao";"3436206";"13 - Metropolitana de Santiago";"Providencia";"474 Maicao - Av. Providencia 1303, Providencia";"Offline";"Lifestyle";"630.132,048700"
"Julio 2024";"Maicao";"3436307";"14 - Los Ríos";"Río Bueno";"465 Maicao - Comercio # 569, locales 5-6, Río Bueno";"Offline";"Lifestyle";"1.704.892,020299"
"Octubre 2024";"Maicao";"3399064";"06 - Libertador General Bernardo OHiggins";"San Fernando";"214 Maicao - Manuel Rodríguez 734, San Fernando";"Offline";"Lifestyle";"1.750.435,105300"
"Febrero 2024";"Maicao";"3399121";"08 - Biobío";"Cañete";"209 Maicao - Saavedra 603, Cañete";"Offline";"Lifestyle";"7.100.288,997898"
"Agosto 2024";"Maicao";"3394496";"13 - Metropolitana de Santiago";"Puente Alto";"235 Maicao - Jose Luis Coo 113, Puente Alto";"Offline";"Lifestyle";"2.568.682,841900"
"Junio 2024";"Maicao";"3399683";"02 - Antofagasta";"Tocopilla";"220 Maicao - 21 de Mayo #1705, Tocopilla";"Offline";"Lifestyle";"1.764.074,076100"
"Agosto 2024";"Maicao";"3399033";"05 - Valparaíso";"Calera";"038 Maicao - José Joaquín Pérez 236, Calera";"Offline";"Lifestyle";"1.954.247,940400"
"Abril 2024";"Maicao";"3399253";"13 - Metropolitana de Santiago";"Santiago";"286 Maicao - Estado 352, Santiago";"Offline";"Lifestyle";"776.713,000000"
"Marzo 2024";"Maicao";"3399160";"09 - La Araucanía";"Temuco";"079 Maicao - Diego Portales 986, Temuco";"Offline";"Lifestyle";"1.274.059,029600"
"Enero 2024";"Maicao";"3399243";"13 - Metropolitana de Santiago";"Estación Central";"252 Maicao - San Francisco de Borja, Local 300, Estación Central";"Offline";"Lifestyle";"1.297.801,076600"
"Enero 2024";"Maicao";"3394495";"13 - Metropolitana de Santiago";"Puente Alto";"097 Maicao - Av. Concha y Toro 464, Puente Alto";"Offline";"Lifestyle";"811.862,993900"
"Febrero 2024";"Maicao";"3399025";"05 - Valparaíso";"Los Andes";"036 Maicao - Esmeralda 211, Los Andes";"Offline";"Lifestyle";"1.902.098,094400"
"Febrero 2024";"Maicao";"3399245";"13 - Metropolitana de Santiago";"Santiago";"004 Maicao - Meiggs 13, Santiago";"Offline";"Lifestyle";"887.749,067800"
"Diciembre 2024";"Salcobrand";"3410652";"02 - Antofagasta";"Antofagasta";"049 Salcobrand - Prat 656, Antofagasta";"Offline";"Lifestyle";"128.166,570000"
"Enero 2024";"Salcobrand";"3399365";"04 - Coquimbo";"Ovalle";"318 Salcobrand - Vicuña Mackenna 46, Ovalle";"Offline";"Lifestyle";"752.722,599987"
"Marzo 2024";"Salcobrand";"3399424";"08 - Biobío";"San Pedro de la Paz";"291 Salcobrand - Camino El Venado 716, San Pedro de la Paz";"Offline";"Lifestyle";"270.938,009998"
"Junio 2024";"Salcobrand";"3401042";"13 - Metropolitana de Santiago";"Colina";"615 Salcobrand - Av. Colina Sur 14600, Colina";"Offline";"Lifestyle";"482.044,009997"
"Julio 2024";"Salcobrand";"3401055";"13 - Metropolitana de Santiago";"La Reina";"539 Salcobrand - Larraín 5862, La Reina";"Offline";"Lifestyle";"233.583,909998"
"Octubre 2024";"Salcobrand";"3399388";"06 - Libertador General Bernardo OHiggins";"San Fernando";"020 Salcobrand - Manuel Rodriguez 796, San Fernando";"Offline";"Lifestyle";"231.988,119997"
"Abril 2024";"Salcobrand";"3399405";"08 - Biobío";"Tomé";"255 Salcobrand - Manuel Montt 1077-1079, Tomé";"Offline";"Lifestyle";"2.763.465,599972"
"Diciembre 2024";"Salcobrand";"3436315";"13 - Metropolitana de Santiago";"Ñuñoa";"973 Salcobrand - Av. Irarrázaval 2700, Ñuñoa";"Offline";"Lifestyle";"525.542,079992"
"Julio 2024";"Salcobrand";"3401024";"05 - Valparaíso";"Viña del Mar";"588 Salcobrand - 6 Poniente #150, Viña del Mar";"Offline";"Lifestyle";"133.790,510000"
"Julio 2024";"Salcobrand";"3399487";"13 - Metropolitana de Santiago";"La Cisterna";"178 Salcobrand - Gran Avenida 8877, La Cisterna";"Offline";"Lifestyle";"1.246.101,359989"
"Octubre 2024";"Salcobrand";"3436340";"13 - Metropolitana de Santiago";"Las Condes";"720 Salcobrand - Av. Kennedy 9001, Las Condes";"Offline";"Lifestyle";"17.998,750000"
"Octubre 2024";"Salcobrand";"3401838";"13 - Metropolitana de Santiago";"Santiago";"776 Salcobrand - Av. Los Trapenses 3515, Lo Barnechea";"Offline";"Lifestyle";"9.999,570000"
"Octubre 2024";"Salcobrand";"3399450";"12 - Magallanes y de la Antártica Chilena";"Punta Arenas";"360 Salcobrand - Av. Bories 683, Punta Arenas";"Offline";"Lifestyle";"1.254.638,419990"
"Junio 2024";"Salcobrand";"3401839";"13 - Metropolitana de Santiago";"Ñuñoa";"778 Salcobrand - Irarrazaval 2700, Ñuñoa";"Offline";"Lifestyle";"569.661,329996"
"Agosto 2024";"Salcobrand";"3400934";"13 - Metropolitana de Santiago";"La Florida";"055 Salcobrand - Av. La Florida 9871, La Florida";"Offline";"Lifestyle";"622.555,639996"
"Agosto 2024";"Salcobrand";"3399723";"02 - Antofagasta";"Antofagasta";"335 Salcobrand - Arturo Prat 553-555, Antofagasta";"Offline";"Lifestyle";"1.714.494,879984"
"Junio 2024";"Salcobrand";"3400978";"13 - Metropolitana de Santiago";"Colina";"155 Salcobrand - Av. Chicureo, Colina";"Offline";"Lifestyle";"135.387,489999"
"Marzo 2024";"Salcobrand";"3410728";"09 - La Araucanía";"Villarrica";"769 Salcobrand - Camilo Henriquez 515, Villarrica";"Offline";"Lifestyle";"1.576.049,089978"
"Mayo 2024";"Salcobrand";"3436286";"05 - Valparaíso";"Puchuncaví";"708 Salcobrand - Marbella Lote A Local 9 y 10, Puchuncaví";"Offline";"Lifestyle";"299.946,639997"
"Julio 2024";"Salcobrand";"3399469";"13 - Metropolitana de Santiago";"Melipilla";"043 Salcobrand - Ortuzar 548, Melipilla";"Offline";"Lifestyle";"610.164,169999"
"Marzo 2024";"Salcobrand";"3399413";"08 - Biobío";"Los Ángeles";"284 Salcobrand - Av. Alemania 600, Los Ángeles";"Offline";"Lifestyle";"1.407.697,409974"
"Febrero 2024";"Salcobrand";"3399392";"07 - Maule";"Cauquenes";"331 Salcobrand - Victoria 520, Cauquenes";"Offline";"Lifestyle";"1.265.900,579981"
"Noviembre 2024";"Salcobrand";"3401033";"08 - Biobío";"Concepción";"446 Salcobrand - Barros Arana 1080, Concepción";"Offline";"Lifestyle";"230.367,339997"
"Julio 2024";"Salcobrand";"3410732";"13 - Metropolitana de Santiago";"Santiago";"784 Salcobrand - Paseo Puente #689 Local #119, Santiago";"Offline";"Lifestyle";"170.838,780000"
"Junio 2024";"Salcobrand";"3410728";"09 - La Araucanía";"Villarrica";"769 Salcobrand - Camilo Henriquez 515, Villarrica";"Offline";"Lifestyle";"1.828.826,509989"
"Enero 2024";"Salcobrand";"3399454";"13 - Metropolitana de Santiago";"Cerrillos";"156 Salcobrand - Av. Américo Vespucio 1501, Cerrillos";"Offline";"Lifestyle";"1.090.045,949985"
"Agosto 2024";"Salcobrand";"3399407";"08 - Biobío";"Lota";"257 Salcobrand - Pedro Aguirre Cerda 681, Lota";"Offline";"Lifestyle";"1.754.631,199993"
"Febrero 2024";"Salcobrand";"3399506";"14 - Los Ríos";"Valdivia";"247 Salcobrand - Picarte 301, Valdivia";"Offline";"Lifestyle";"1.798.192,339967"
"Noviembre 2024";"Salcobrand";"3401056";"13 - Metropolitana de Santiago";"Las Condes";"460 Salcobrand - Roger de Flor 2800, Las Condes";"Offline";"Lifestyle";"176.190,209997"
"Octubre 2024";"Salcobrand";"3400960";"02 - Antofagasta";"Antofagasta";"578 Salcobrand - Manuel Antonio Matta 2001, Antofagasta";"Offline";"Lifestyle";"34.918,170000"
"Noviembre 2024";"Salcobrand";"3399481";"13 - Metropolitana de Santiago";"Macul";"617 Salcobrand - Av. Macul 3100, Macul";"Offline";"Lifestyle";"756.340,199996"
"Febrero 2024";"Salcobrand";"3399401";"07 - Maule";"Talca";"365 Salcobrand - Uno Sur 1201, Talca";"Offline";"Lifestyle";"991.294,989979"
"Septiembre 2024";"Salcobrand";"3399398";"07 - Maule";"Talca";"591 Salcobrand - Av. Colin 665, Talca";"Offline";"Lifestyle";"1.018.218,739993"
"Septiembre 2024";"Salcobrand";"3399406";"08 - Biobío";"Los Ángeles";"347 Salcobrand - Colón 412, Los Ángeles";"Offline";"Lifestyle";"2.683.708,229973"
"Marzo 2024";"Salcobrand";"3399461";"13 - Metropolitana de Santiago";"San Bernardo";"172 Salcobrand - Eyzaguirre 599, San Bernardo";"Offline";"Lifestyle";"1.144.755,009983"
"Enero 2024";"Salcobrand";"3399724";"05 - Valparaíso";"Los Andes";"305 Salcobrand - Esmeralda 299, Los Andes";"Offline";"Lifestyle";"1.188.424,439987"
"Noviembre 2024";"Salcobrand";"3399504";"13 - Metropolitana de Santiago";"Colina";"479 Salcobrand - Fundo La Hijuela de Algarrobal, Colina";"Offline";"Lifestyle";"314.480,109998"
"Mayo 2024";"Salcobrand";"3410719";"06 - Libertador General Bernardo OHiggins";"Rancagua";"709 Salcobrand - Av. Einstein Miguel Ramirez 287, Rancagua";"Offline";"Lifestyle";"914.825,589992"
"Enero 2024";"Salcobrand";"3399352";"01 - Tarapacá";"Iquique";"354 Salcobrand - Tarapacá 671-683, Iquique";"Offline";"Lifestyle";"590.122,189994"
"Enero 2024";"Salcobrand";"3399510";"14 - Los Ríos";"Valdivia";"756 Salcobrand - Errazuriz 999, Valdivia";"Offline";"Lifestyle";"526.753,499987"
"Junio 2024";"Salcobrand";"3401029";"13 - Metropolitana de Santiago";"Independencia";"646 Salcobrand - Av. Independencia 565, Independencia";"Offline";"Lifestyle";"774.730,459995"
"Septiembre 2024";"Cruz Verde";"3399149";"08 - Biobío";"Concepción";"0838 Cruz Verde - Los Carrera Poniente 301, Concepción";"Offline";"Lifestyle";"1.435.981,330000"
"Noviembre 2024";"Cruz Verde";"3399134";"08 - Biobío";"Los Ángeles";"0123 Cruz Verde - Colón 411, Los Ángeles";"Offline";"Lifestyle";"2.515.913,470000"
"Junio 2024";"Cruz Verde";"3436229";"13 - Metropolitana de Santiago";"Maipú";"9138 Cruz Verde - Alcalde Jose Luis Infante 1320, Maipú";"Offline";"Lifestyle";"345.768,780000"
"Julio 2024";"Cruz Verde";"3399142";"08 - Biobío";"Los Ángeles";"0125 Cruz Verde - Valdivia 440, Los Ángeles";"Offline";"Lifestyle";"850.908,310000"
"Octubre 2024";"Cruz Verde";"3401438";"13 - Metropolitana de Santiago";"Maipú";"0456 Cruz Verde - Av. 5 de Abril 81, Maipú";"Offline";"Lifestyle";"34.369,580000"
"Octubre 2024";"Cruz Verde";"3399698";"05 - Valparaíso";"Valparaíso";"0313 Cruz Verde - Pedro Montt 2705, Valparaíso";"Offline";"Lifestyle";"998.072,040000"
"Octubre 2024";"Cruz Verde";"3401307";"13 - Metropolitana de Santiago";"Providencia";"C46 Cruz Verde - Av. Providencia 2120, Providencia";"Offline";"Lifestyle";"58.676,520000"
"Noviembre 2024";"Cruz Verde";"3399008";"04 - Coquimbo";"La Serena";"0241 Cruz Verde - Cordovez 675, La Serena";"Offline";"Lifestyle";"748.099,450000"
"Febrero 2024";"Cruz Verde";"3401546";"13 - Metropolitana de Santiago";"Pirque";"1026 Cruz Verde - Carol Vial Infante 25, Pirque";"Offline";"Lifestyle";"419.206,060000"
"Marzo 2024";"Cruz Verde";"3399287";"13 - Metropolitana de Santiago";"Cerrillos";"1063 Cruz Verde - Av. Américo Vespucio 1501, Cerrillos";"Offline";"Lifestyle";"923.814,850000"
"Diciembre 2024";"Cruz Verde";"3410612";"05 - Valparaíso";"Quilpué";"1132 Cruz Verde - Los Carrera 754, Quilpué";"Offline";"Lifestyle";"1.802.682,210000"
"Diciembre 2024";"Cruz Verde";"3401433";"13 - Metropolitana de Santiago";"Estación Central";"0438 Cruz Verde - San Borja 184, Estación Central";"Offline";"Lifestyle";"931.690,270000"
"Enero 2024";"Cruz Verde";"3401634";"05 - Valparaíso";"Los Andes";"0550 Cruz Verde - Maipú 302, Los Andes";"Offline";"Lifestyle";"340.046,070000"
"Marzo 2024";"Cruz Verde";"3436344";"09 - La Araucanía";"Angol";"1176 Cruz Verde - Lautaro 60, Angol";"Offline";"Lifestyle";"1.824.154,570000"
"Agosto 2024";"Cruz Verde";"3436268";"08 - Biobío";"Los Ángeles";"1182 Cruz Verde - Av. Ercilla 190, Los Ángeles";"Offline";"Lifestyle";"66.215,170000"
"Agosto 2024";"Cruz Verde";"3401682";"13 - Metropolitana de Santiago";"Peñalolén";"0660 Cruz Verde - Grecia 8585, Peñalolén";"Offline";"Lifestyle";"600.306,210000"
"Mayo 2024";"Cruz Verde";"3401741";"13 - Metropolitana de Santiago";"Santiago";"9046 Cruz Verde - Almirante Latorre #310, Santiago";"Offline";"Lifestyle";"385.577,850000"
"Octubre 2024";"Cruz Verde";"3399269";"13 - Metropolitana de Santiago";"Melipilla";"0451 Cruz Verde - Av. Serrano 323, Melipilla";"Offline";"Lifestyle";"1.889.003,620000"
"Diciembre 2024";"Cruz Verde";"3399171";"09 - La Araucanía";"Pucón";"0373 Cruz Verde - Av. Bernardo OHiggins 302, Pucón";"Offline";"Lifestyle";"3.758.873,230000"
"Agosto 2024";"Cruz Verde";"3399201";"10 - Los Lagos";"Osorno";"0381 Cruz Verde - Plaza Yungay 609, Osorno";"Offline";"Lifestyle";"1.858.129,070000"
"Septiembre 2024";"Cruz Verde";"3401651";"08 - Biobío";"Arauco";"0596 Cruz Verde - Chacabuco 357, Arauco";"Offline";"Lifestyle";"593.901,630000"
"Octubre 2024";"Cruz Verde";"3399273";"13 - Metropolitana de Santiago";"San Bernardo";"C62 Cruz Verde - Arturo Prat 599, San Bernardo";"Offline";"Lifestyle";"1.444.893,240000"
"Diciembre 2024";"Cruz Verde";"3401611";"15 - Arica y Parinacota";"Arica";"0503 Cruz Verde - Colón 601, Arica";"Offline";"Lifestyle";"3.484.895,960000"
"Junio 2024";"Cruz Verde";"3436314";"13 - Metropolitana de Santiago";"Pirque";"9117 Cruz Verde - Av. Ramon Subercaseaux 230, Pirque";"Offline";"Lifestyle";"104.497,470000"
"Diciembre 2024";"Cruz Verde";"3436336";"05 - Valparaíso";"Quillota";"9103 Cruz Verde - Av. Rafael Ariztia 530, Quillota";"Offline";"Lifestyle";"1.703.373,140000"
"Abril 2024";"Cruz Verde";"3399288";"13 - Metropolitana de Santiago";"Independencia";"0432 Cruz Verde - Vivaceta 975, Independencia";"Offline";"Lifestyle";"717.233,230000"
"Mayo 2024";"Cruz Verde";"3401706";"05 - Valparaíso";"Cabildo";"0940 Cruz Verde - Av. Humeres 552, Cabildo";"Offline";"Lifestyle";"2.475.470,130000"
"Diciembre 2024";"Cruz Verde";"3399711";"05 - Valparaíso";"Quilpué";"0187 Cruz Verde - Av. Ramón Freire 2414, Quilpué";"Offline";"Lifestyle";"1.157.962,820000"
"Enero 2024";"Cruz Verde";"3436294";"05 - Valparaíso";"Viña del Mar";"1177 Cruz Verde - Avenida Edmundo Eluchans 1850, Viña del Mar";"Offline";"Lifestyle";"298.835,180000"
"Agosto 2024";"Cruz Verde";"3399288";"13 - Metropolitana de Santiago";"Independencia";"0432 Cruz Verde - Vivaceta 975, Independencia";"Offline";"Lifestyle";"931.756,910000"
"Octubre 2024";"Cruz Verde";"3401611";"15 - Arica y Parinacota";"Arica";"0503 Cruz Verde - Colón 601, Arica";"Offline";"Lifestyle";"899.356,780000"
"Febrero 2024";"Cruz Verde";"3401668";"08 - Biobío";"Penco";"0624 Cruz Verde - Freire 500, Penco";"Offline";"Lifestyle";"511.113,330000"
"Febrero 2024";"Cruz Verde";"3401634";"05 - Valparaíso";"Los Andes";"0550 Cruz Verde - Maipú 302, Los Andes";"Offline";"Lifestyle";"524.265,210000"
"Febrero 2024";"Cruz Verde";"3436352";"04 - Coquimbo";"Ovalle";"9104 Cruz Verde - Av. La Feria 48, Ovalle";"Offline";"Lifestyle";"194.254,410000"
"Junio 2024";"Cruz Verde";"3401501";"05 - Valparaíso";"Viña del Mar";"0864 Cruz Verde - Vicuña Mackenna 420, Viña del Mar";"Offline";"Lifestyle";"396.386,620000"
"Septiembre 2024";"Cruz Verde";"3399084";"06 - Libertador General Bernardo OHiggins";"Santa Cruz";"0837 Cruz Verde - Orlandini 34, Santa Cruz";"Offline";"Lifestyle";"1.042.034,210000"
"Septiembre 2024";"Cruz Verde";"3399712";"05 - Valparaíso";"Limache";"0334 Cruz Verde - Republica 275, Limache";"Offline";"Lifestyle";"850.891,650000"
"Noviembre 2024";"Cruz Verde";"3436385";"09 - La Araucanía";"Temuco";"9145 Cruz Verde - Av. Hacienda Santa María 149, Temuco";"Offline";"Lifestyle";"1.007.765,780000"
"Marzo 2024";"Cruz Verde";"3399310";"13 - Metropolitana de Santiago";"Recoleta";"C36 Cruz Verde - Av. Recoleta 320, Recoleta";"Offline";"Lifestyle";"441.766,080000"
"Abril 2024";"Cruz Verde";"3401357";"01 - Tarapacá";"Iquique";"0216 Cruz Verde - Arturo Prat 1170, Iquique";"Offline";"Lifestyle";"99.180,550000"
"Mayo 2024";"Cruz Verde";"3401341";"14 - Los Ríos";"Futrono";"0148 Cruz Verde - Balmaceda 241, Futrono";"Offline";"Lifestyle";"1.218.438,620000"
"Marzo 2024";"Maicao";"3399180";"10 - Los Lagos";"Castro";"086 Maicao - San Martín 595, Castro";"Offline";"Lifestyle";"2.725.820,925800"
"Mayo 2024";"Maicao";"3399249";"13 - Metropolitana de Santiago";"Santiago";"279 Maicao - Av. Bernardo OHiggins 1041, Santiago";"Offline";"Lifestyle";"973.873,949300"
"Abril 2024";"Maicao";"3394494";"13 - Metropolitana de Santiago";"Ñuñoa";"044 Maicao - Av. Matta 060, Ñuñoa";"Offline";"Lifestyle";"1.516.573,056600"
"Febrero 2024";"Maicao";"3394399";"02 - Antofagasta";"Antofagasta";"073 Maicao - Manuel Antonio Matta 2465, Antofagasta";"Offline";"Lifestyle";"1.191.076,045600"
"Marzo 2024";"Maicao";"3399031";"05 - Valparaíso";"Quilpué";"278 Maicao - Claudio Vicuña 868, Quilpué";"Offline";"Lifestyle";"1.849.843,100000"
"Febrero 2024";"Maicao";"3394295";"04 - Coquimbo";"Coquimbo";"424 Maicao - Baquedano 86, Coquimbo";"Offline";"Lifestyle";"2.040.927,016800"
"Enero 2024";"Maicao";"3399229";"13 - Metropolitana de Santiago";"Melipilla";"058 Maicao - Serrano 395, Melipilla";"Offline";"Lifestyle";"1.746.566,034500"
"Julio 2024";"Maicao";"3399220";"13 - Metropolitana de Santiago";"Buin";"259 Maicao - José Manuel Balmaceda 224, Buin";"Offline";"Lifestyle";"2.509.119,010299"
"Octubre 2024";"Maicao";"3399327";"14 - Los Ríos";"Panguipulli";"257 Maicao - Martínez de Rosas 592, Panguipulli";"Offline";"Lifestyle";"1.955.233,034300"
"Junio 2024";"Maicao";"3399225";"13 - Metropolitana de Santiago";"Colina";"249 Maicao - Av. Inmaculada Concepción 060, Colina";"Offline";"Lifestyle";"2.338.886,142600"
"Junio 2024";"Maicao";"3394393";"05 - Valparaíso";"Valparaíso";"260 Maicao - Condell 1391, Valparaíso";"Offline";"Lifestyle";"1.638.955,048500"
